type,x,y,geom
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452654,0101000020E61000000C16DD3637C45EC0B5FD31E0029D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452653,0101000020E6100000303FD03637C45EC0A3D3BC94029D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452653,0101000020E6100000303FD03637C45EC0A3D3BC94029D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452651,0101000020E61000007C91B63637C45EC0797FD2FD019D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452651,0101000020E61000007C91B63637C45EC0797FD2FD019D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452650,0101000020E6100000A3BAA93637C45EC064555DB2019D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452648,0101000020E6100000F00C903637C45EC03001731B019D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452647,0101000020E61000001736833637C45EC012D7FDCF009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452647,0101000020E61000001736833637C45EC012D7FDCF009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452647,0101000020E61000001736833637C45EC012D7FDCF009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452647,0101000020E61000001736833637C45EC012D7FDCF009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452647,0101000020E61000001736833637C45EC012D7FDCF009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452647,0101000020E61000001736833637C45EC012D7FDCF009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452647,0101000020E61000001736833637C45EC012D7FDCF009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452647,0101000020E61000001736833637C45EC012D7FDCF009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452647,0101000020E61000001736833637C45EC012D7FDCF009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495204,5452647,0101000020E61000001736833637C45EC012D7FDCF009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495206,5452647,0101000020E6100000F7F14CC336C45EC01A781FD0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495206,5452647,0101000020E6100000F7F14CC336C45EC01A781FD0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495206,5452647,0101000020E6100000F7F14CC336C45EC01A781FD0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495206,5452647,0101000020E6100000F7F14CC336C45EC01A781FD0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452647,0101000020E6100000E6CFB18936C45EC0464730D0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452647,0101000020E6100000E6CFB18936C45EC0464730D0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452647,0101000020E6100000E6CFB18936C45EC0464730D0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452647,0101000020E6100000E6CFB18936C45EC0464730D0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452647,0101000020E6100000E6CFB18936C45EC0464730D0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452647,0101000020E6100000E6CFB18936C45EC0464730D0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452647,0101000020E6100000E6CFB18936C45EC0464730D0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452647,0101000020E6100000E6CFB18936C45EC0464730D0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452647,0101000020E6100000E6CFB18936C45EC0464730D0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452647,0101000020E6100000E6CFB18936C45EC0464730D0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452647,0101000020E6100000E6CFB18936C45EC0464730D0009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452645,0101000020E61000005226988936C45EC003F34539009D4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452642,0101000020E6100000F8A7718936C45EC09074E656FF9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452641,0101000020E610000031D3648936C45EC0664A710BFF9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452640,0101000020E61000006AFE578936C45EC03920FCBFFE9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452640,0101000020E61000006AFE578936C45EC03920FCBFFE9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452640,0101000020E61000006AFE578936C45EC03920FCBFFE9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452640,0101000020E61000006AFE578936C45EC03920FCBFFE9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495207,5452639,0101000020E6100000A2294B8936C45EC00CF68674FE9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452636,0101000020E6100000C990894F36C45EC0B7453892FD9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452636,0101000020E6100000C990894F36C45EC0B7453892FD9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452634,0101000020E61000009DE86F4F36C45EC049F14DFBFC9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452634,0101000020E61000009DE86F4F36C45EC049F14DFBFC9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452634,0101000020E61000009DE86F4F36C45EC049F14DFBFC9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452633,0101000020E61000008914634F36C45EC00FC7D8AFFC9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452633,0101000020E61000008914634F36C45EC00FC7D8AFFC9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452632,0101000020E61000007540564F36C45EC0D29C6364FC9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452631,0101000020E6100000606C494F36C45EC09272EE18FC9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452631,0101000020E6100000606C494F36C45EC09272EE18FC9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452631,0101000020E6100000606C494F36C45EC09272EE18FC9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452628,0101000020E610000027F0224F36C45EC0CCF38E36FB9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452628,0101000020E610000027F0224F36C45EC0CCF38E36FB9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452628,0101000020E610000027F0224F36C45EC0CCF38E36FB9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452628,0101000020E610000027F0224F36C45EC0CCF38E36FB9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452628,0101000020E610000027F0224F36C45EC0CCF38E36FB9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452628,0101000020E610000027F0224F36C45EC0CCF38E36FB9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452627,0101000020E6100000151C164F36C45EC085C919EBFA9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452626,0101000020E61000000248094F36C45EC03D9FA49FFA9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452624,0101000020E6100000DF9FEF4E36C45EC0A74ABA08FA9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452624,0101000020E6100000DF9FEF4E36C45EC0A74ABA08FA9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452624,0101000020E6100000DF9FEF4E36C45EC0A74ABA08FA9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452624,0101000020E6100000DF9FEF4E36C45EC0A74ABA08FA9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452624,0101000020E6100000DF9FEF4E36C45EC0A74ABA08FA9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452624,0101000020E6100000DF9FEF4E36C45EC0A74ABA08FA9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452624,0101000020E6100000DF9FEF4E36C45EC0A74ABA08FA9C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495208,5452622,0101000020E6100000BEF7D54E36C45EC009F6CF71F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495210,5452622,0101000020E6100000DED59FDB35C45EC0D18FF171F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495210,5452622,0101000020E6100000DED59FDB35C45EC0D18FF171F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495210,5452622,0101000020E6100000DED59FDB35C45EC0D18FF171F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495210,5452622,0101000020E6100000DED59FDB35C45EC0D18FF171F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495210,5452622,0101000020E6100000DED59FDB35C45EC0D18FF171F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
Vehicle Collision or Pedestrian Struck (with Injury),495211,5452622,0101000020E6100000EEC404A235C45EC05C5B0272F99C4840
